70;pow(x,x)/x;2688.5620614433406;0.0;2683.069;0.0;5.493061443340549;0.0;0.0;0.0;0.0
71;pow(x,(-1/x));15158.91106144334;0.0;15153.418;0.0;5.493061443340549;0.0;0.0;0.0;0.0
72;-x + pow(x,x);15779.69106144334;0.0;15774.198;0.0;5.493061443340549;0.0;0.0;0.0;0.0
73;a0 + pow(x,x);15880.8974375056;0.0;15872.504;1.4619657;6.931471805599453;-0.69267053;0.0;0.0;0.0
74;x + pow(x,x);16130.31706144334;0.0;16124.824;0.0;5.493061443340549;0.0;0.0;0.0;0.0
75;x*pow(x,x);78043.34006144333;0.0;78037.847;0.0;5.493061443340549;0.0;0.0;0.0;0.0
76;pow((2*x),x);432460.75306144333;0.0;432455.26;0.0;5.493061443340549;0.0;0.0;0.0;0.0
77;pow(x,(2*x));28252423.493061442;0.0;28252418.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
78;pow(x,(x**2));2.9613359e+17;0.0;2.9613359e+17;0.0;5.493061443340549;0.0;0.0;0.0;0.0
79;x*pow(Abs(a0),a1);inf;0.0;-253.05078;inf;6.931471805599453;0.0;0.0;0.0;0.0
80;(a0 + x)/x;inf;0.0;20.208393;inf;6.931471805599453;0.0;0.0;0.0;0.0
81;x + pow(Abs(a0),a1);inf;0.0;-229.54949;inf;6.931471805599453;0.0;0.0;0.0;0.0
82;pow(x,(pow(Abs(a0),a1)));inf;0.0;-269.91701;inf;5.493061443340549;0.0;0.0;0.0;0.0
83;x - pow(Abs(a0),a1);inf;0.0;-219.6981;inf;6.931471805599453;0.0;0.0;0.0;0.0
84;pow(Abs(a0),a1)/x;inf;0.0;127.03162;inf;6.931471805599453;0.0;0.0;0.0;0.0
